縣市,站點UID,站點ID,站點名稱,站點地址,腳踏車可租借數量,lat,lng
高雄市,KHH501207021,501207021,YouBike2.0_自由自由三路101巷口西北側,自由三路/自由三路101巷口西北側,15,22.67071,120.31058999999999
高雄市,KHH501207022,501207022,YouBike2.0_微笑公園(天祥二路側),天祥二路/新庄仔路515巷口北側,23,22.66881,120.31365
高雄市,KHH501207023,501207023,YouBike2.0_福山廣場(博愛四路側),博愛四路228號(對側人行道),16,22.68507,120.31407
高雄市,KHH501207024,501207024,YouBike2.0_重平兒童遊戲場,重平路13號(對側人行道),20,22.68437,120.31128000000001
高雄市,KHH501207025,501207025,YouBike2.0_自由二路6巷至聖路口東側,自由二路6巷91號(對面路側),14,22.65929,120.31156000000001
高雄市,KHH501207026,501207026,YouBike2.0_原生植物園(靠高鐵路側),曾子路535號(旁人行道),16,22.6828,120.3032
高雄市,KHH501207027,501207027,YouBike2.0_舊城國小(蓮潭路側),蓮潭路47號(前人行道),18,22.6828,120.29241
高雄市,KHH501207028,501207028,YouBike2.0_捷運巨蛋站(5號出口),博愛二路上/裕誠路口(近三民家商籃球場),60,22.6673,120.30317
高雄市,KHH501207029,501207029,YouBike2.0_福山公園(榮佑路側),榮佑路47號(對側人行道),19,22.681929999999998,120.32048999999999
高雄市,KHH501207030,501207030,YouBike2.0_捷運生態園區站(2號出口),博愛三路435號(前人行道),50,22.6771,120.30658999999999
高雄市,KHH501207031,501207031,YouBike2.0_裕誠富民路口東北側,裕誠路412號(前人行道),16,22.66566,120.30556999999999
高雄市,KHH501207032,501207032,YouBike2.0_大義國中(城峰路側),城峰路/東門路口(學校後門)東側,16,22.6751,120.29093
高雄市,KHH501207033,501207033,YouBike2.0_新莊華夏路口北側,新莊一路141號(前人行道),21,22.673000000000002,120.29796999999999
高雄市,KHH501207034,501207034,YouBike2.0_三民家商(南屏路側),南屏路408號(對側人行道),24,22.6664,120.30021
高雄市,KHH501207035,501207035,YouBike2.0_三民家商(裕誠路側),裕誠路/篤敬路口(捷運巨蛋站1號出口),25,22.6659,120.30235
高雄市,KHH501207036,501207036,YouBike2.0_博愛明華路口東北側,博愛二路318號(前人行道),15,22.66319,120.30336000000001
高雄市,KHH501207037,501207037,YouBike2.0_文萊崇德路口西北側,崇德路360號東側,16,22.67689,120.30213
高雄市,KHH501207038,501207038,YouBike2.0_左營忠信路8巷口西側,左營大路2-43號(對側人行道),16,22.6762,120.28671999999999
高雄市,KHH501207039,501207039,YouBike2.0_左營左營大路6巷口西側,左營大路4-7號(對側人行道),21,22.67897,120.28721000000002
高雄市,KHH501207040,501207040,YouBike2.0_軍校海功路口西側,軍校路236號(對側人行道),15,22.6934,120.29234
高雄市,KHH501207041,501207041,YouBike2.0_公務人力發展中心(政德路側),政德路240號(對側人行道),35,22.6777,120.30033999999999
高雄市,KHH501207042,501207042,YouBike2.0_左營區公所,左營大路479號(前人行道),16,22.68979,120.29516000000001
高雄市,KHH501207043,501207043,YouBike2.0_明潭蓮潭路口東側,明潭路/蓮潭路口東側,18,22.69,120.29918
高雄市,KHH501207044,501207044,YouBike2.0_明誠富民路口(路口四處),明誠二路/富民路口(路口四處),21,22.6612,120.3054
高雄市,KHH501207045,501207045,YouBike2.0_勝利國小(南屏路側),南屏路1號(前人行道),20,22.6722,120.2947
高雄市,KHH501207046,501207046,YouBike2.0_捷運巨蛋站(4號出口),博愛二路450號(前人行道),18,22.6674,120.30349
高雄市,KHH501207047,501207047,YouBike2.0_果貿公有市場西側,中華一路5-14號旁,17,22.66895,120.28725
高雄市,KHH501207048,501207048,YouBike2.0_華夏兒童遊戲場(華夏路側),華夏路1017號(對側人行道),20,22.68188,120.30611999999999
高雄市,KHH501207049,501207049,YouBike2.0_捷運凹子底站(3號出口),博愛二路86號(前人行道),20,22.657770000000003,120.30317
高雄市,KHH501207050,501207050,YouBike2.0_明誠富國路口東北側,明誠二路368號(前人行道),16,22.661170000000002,120.30708
高雄市,KHH501207052,501207052,YouBike2.0_新光國小(華夏路側),華夏路800號(前人行道),18,22.6806,120.30493
高雄市,KHH501207054,501207054,YouBike2.0_左營(舊城)車站,翠華路1050號(前機車格),26,22.6742,120.2936
高雄市,KHH501207056,501207056,YouBike2.0_果峰果峰街50巷口北側,果峰街/果峰街50巷口北側,16,22.67052,120.2872
高雄市,KHH501207057,501207057,YouBike2.0_翠峰果峰街12巷口東側,翠峰路36號(前人行道),20,22.671960000000002,120.28908999999999
高雄市,KHH501207058,501207058,YouBike2.0_蓮池潭兒童公園南區停車場,洲仔北街/翠華路口西北側,19,22.686429999999998,120.30241000000001
高雄市,KHH501207059,501207059,YouBike2.0_高鐵重信路口東側,重信路608號旁,19,22.686339999999998,120.3083
高雄市,KHH501207060,501207060,YouBike2.0_捷運巨蛋站(3號出口),裕誠路486號(對側人行道),43,22.665979999999998,120.3031
高雄市,KHH501207061,501207061,YouBike2.0_蓮池潭(高雄物產館),翠華路1435號北側(環潭路上),26,22.68059,120.29746000000002
高雄市,KHH501207062,501207062,YouBike2.0_辛亥公有停車場,裕誠路213號(對側人行道),28,22.66469,120.31018
高雄市,KHH501207063,501207063,YouBike2.0_河堤公園(明誠二路側),光興街58巷17號(對側人行道),31,22.6609,120.3108
高雄市,KHH501207064,501207064,YouBike2.0_左營國小,實踐路46號(對側人行道),29,22.69057,120.29246
高雄市,KHH501207065,501207065,YouBike2.0_捷運世運站(1號出口),左楠路2-1號(對側人行道),27,22.70075,120.30203
高雄市,KHH501207066,501207066,YouBike2.0_世運主場館,軍校路/世運大道口東南側,29,22.70252,120.29258
高雄市,KHH501207067,501207067,YouBike2.0_左營高中,海功路55號(前人行道),56,22.69355,120.29548
高雄市,KHH501207068,501207068,YouBike2.0_高鐵左營站,高鐵路107號,31,22.68667,120.30827
高雄市,KHH501207069,501207069,YouBike2.0_孔營蓮潭路口,孔營路1號(旁人行道),29,22.68794,120.29751
高雄市,KHH501207070,501207070,YouBike2.0_龍虎塔,勝利路110號(前人行道),28,22.67993,120.2921
高雄市,KHH501207071,501207071,YouBike2.0_福山廣場(文川路側),文川路409號(對側人行道),26,22.685879999999997,120.31401000000001
高雄市,KHH501207072,501207072,YouBike2.0_臺鐵新左營站,站前北路1號(前人行道),22,22.6885,120.30743999999999
高雄市,KHH501207074,501207074,YouBike2.0_高雄榮總,榮總路143號(對側人行道),38,22.68003,120.32172
高雄市,KHH501207075,501207075,YouBike2.0_自由黃昏市場,自由三路210號(旁廣場),27,22.67216,120.31135
高雄市,KHH501207076,501207076,YouBike2.0_新光國小(曾子路側),曾子路/文水路口東南側,18,22.68048,120.30588999999999
高雄市,KHH501207077,501207077,YouBike2.0_新莊高中,文慈路99號(前人行道),29,22.68096,120.31748999999999
高雄市,KHH501207078,501207078,YouBike2.0_海青工商,南大路4號(對側人行道),17,22.674429999999997,120.28646
高雄市,KHH501207079,501207079,YouBike2.0_合群新城(緯九海景街口),緯九路211號(前人行道),16,22.695510000000002,120.28738
高雄市,KHH501207080,501207080,YouBike2.0_富國公園,富國路292號(旁公園人行道),16,22.66388,120.30671000000001
高雄市,KHH501207081,501207081,YouBike2.0_明德國小,海富路2號(前人行道),14,22.687260000000002,120.28948000000001
高雄市,KHH501207082,501207082,YouBike2.0_新民國小,自由三路478號(對側人行道),16,22.676379999999998,120.31262
高雄市,KHH501207084,501207084,YouBike2.0_福山國中,自由四路63號(對側人行道),35,22.68125,120.31393999999999
高雄市,KHH501207085,501207085,YouBike2.0_新莊國小,新庄仔路724號(對側人行道),15,22.668860000000002,120.30941000000001
高雄市,KHH501207086,501207086,YouBike2.0_文府國中,文府路401號旁,15,22.6915,120.31612
高雄市,KHH501207087,501207087,YouBike2.0_龍華國中(靠近大順一路口),自由二路5號(對側人行道),16,22.65708,120.30891000000001
高雄市,KHH501207088,501207088,YouBike2.0_介壽先鋒路口東南側,介壽路20號(對側人行道),15,22.68124,120.28281000000001
高雄市,KHH501207089,501207089,YouBike2.0_華夏西北扶輪公園(華夏路側),華夏路1347號(旁公園),11,22.68662,120.31233
高雄市,KHH501207090,501207090,YouBike2.0_屏山國小,海功東路2號(前人行道),14,22.693720000000003,120.30193999999999
高雄市,KHH501207091,501207091,YouBike2.0_大義國中(翠華路側),翠華路687號(前人行道),16,22.67451,120.29316000000001
高雄市,KHH501207092,501207092,YouBike2.0_微笑公園(博愛三路50巷口),博愛三路50巷6號(西北側人行道),32,22.67184,120.30448
高雄市,KHH501207093,501207093,YouBike2.0_龍華市場(忠言路側),忠言路93號(對側人行道),12,22.65835,120.30596000000001
高雄市,KHH501207094,501207094,YouBike2.0_文學公園(華夏路側),華夏路1707號(東側人行道),13,22.68913,120.318
高雄市,KHH501207095,501207095,YouBike2.0_榮光公有停車場,榮總路339號,10,22.68506,120.32173
高雄市,KHH501207096,501207096,YouBike2.0_文學公園(文學路),文學路/文學路603巷(東南側人行道),15,22.68994,120.31841000000001
高雄市,KHH501207098,501207098,YouBike2.0_民族霞海路口,民族一路1188號(前人行道),13,22.68992,120.32141999999999
高雄市,KHH501207099,501207099,YouBike2.0_博愛重和路口(路口兩處),博愛四路160號(前人行道),19,22.68411,120.31298000000001
高雄市,KHH501207100,501207100,YouBike2.0_博愛扶輪公園(博愛四路側),博愛四路96號(旁公園),22,22.68267,120.31183
高雄市,KHH501207101,501207101,YouBike2.0_新民國小(重立路232巷口),重立路228號(對側人行道),17,22.67606,120.31468000000001
高雄市,KHH501207102,501207102,YouBike2.0_新民國小(重立路),重立路342號(對側人行道),18,22.67728,120.31442
高雄市,KHH501207103,501207103,YouBike2.0_崇實自助社區活動中心,先鋒路293號前,12,22.678620000000002,120.28262
高雄市,KHH501207104,501207104,YouBike2.0_自勉公園,自勉路/自勉路66巷(西南角),11,22.67882,120.27986999999999
高雄市,KHH501207105,501207105,YouBike2.0_臺鐵新左營站(站前一街東北側),站前路/站前一街(東北側),25,22.68923,120.30747
高雄市,KHH501207106,501207106,YouBike2.0_合群新城(建業緯六路口),緯六路268號(北側),15,22.69775,120.28648000000001
高雄市,KHH501207107,501207107,YouBike2.0_合群新城義區(海景街),海景街310號前,10,22.69659,120.28766
高雄市,KHH501207108,501207108,YouBike2.0_半屏山登山南側步道入口,翠華路/明潭路東北側,10,22.69141,120.30292
高雄市,KHH501207109,501207109,YouBike2.0_博愛四重仁路口,博愛四路/重仁路(西北側),15,22.68733,120.3165
高雄市,KHH501207110,501207110,YouBike2.0_富民太原街口,富民路464號(前人行道),15,22.66766,120.30561999999999
高雄市,KHH501207111,501207111,YouBike2.0_實踐海景街口,實踐路211號前,13,22.6903,120.28788
高雄市,KHH501207112,501207112,YouBike2.0_海功海富路口,海功路/海富路(北側),15,22.693720000000003,120.28928
高雄市,KHH501207113,501207113,YouBike2.0_崇德翠華路口,崇德路/翠華路(東南側),20,22.67847,120.29829
高雄市,KHH501207114,501207114,YouBike2.0_華榮翠華路口,華榮路/翠華路(東南側),20,22.67165,120.29131000000001
高雄市,KHH501207115,501207115,YouBike2.0_菜公公園,文育路161號(對側),15,22.67525,120.3158
高雄市,KHH501207116,501207116,YouBike2.0_富國公園(安吉街),安吉街/保靖街(西北側),25,22.664460000000002,120.30765
高雄市,KHH501207117,501207117,YouBike2.0_新莊翠華路口,新莊一路9號(西側),25,22.67466,120.29563
高雄市,KHH501207118,501207118,YouBike2.0_介壽先勝路口,介壽路253號前,13,22.681179999999998,120.2808
高雄市,KHH501207119,501207119,YouBike2.0_新庄仔博愛二路口(東南側),新庄仔路512號前,14,22.66999,120.30412
高雄市,KHH501207120,501207120,YouBike2.0_蓮潭滑水樂園,新庄仔路46號前人行道,14,22.678420000000003,120.29541
高雄市,KHH501207121,501207121,YouBike2.0_新莊一文上路口,新莊一路/文上路(西北側),17,22.67154,120.30031000000001
高雄市,KHH501207122,501207122,YouBike2.0_博愛公園(立大路側),博愛公園(西北側),17,22.67804,120.30608000000001
高雄市,KHH501207123,501207123,YouBike2.0_華夏民族一路口,華夏路/民族一路(西北側),15,22.68814,120.3206
高雄市,KHH501207124,501207124,YouBike2.0_龍德新大順一路口,龍德新路/大順一路(東南側),16,22.6561,120.31083000000001
高雄市,KHH501207126,501207126,YouBike2.0_高鐵大中二路口,高鐵路/大中二路(西北側),20,22.68495,120.30583999999999
高雄市,KHH501208001,501208001,YouBike2.0_時代大道中華路口(西北側),時代大道中華五路口(西北側人行道),34,22.59675,120.30825
高雄市,KHH501208002,501208002,YouBike2.0_捷運凱旋站(3號出口),中山三路(捷運凱旋站3號出口旁人行道),29,22.5976,120.31418000000001
高雄市,KHH501208003,501208003,YouBike2.0_捷運凱旋站(2號出口),中山三路凱旋四路口(東北側人行道),24,22.596729999999997,120.3157
高雄市,KHH501208004,501208004,YouBike2.0_前鎮地政事務所,康定路151號(地政事務所前人行道),12,22.587229999999998,120.31873999999999
高雄市,KHH501208005,501208005,YouBike2.0_同安德昌路口,同安路120號(前人行道),15,22.58341,120.31735
高雄市,KHH501208006,501208006,YouBike2.0_前鎮國中(草衙一路),草衙一路96號(對面),21,22.5838,120.32213999999999
高雄市,KHH501208007,501208007,YouBike2.0_捷運草衙站(4號出口),南衙路南二巷146號(捷運草衙站4號出口旁人行道),30,22.58064,120.32795
高雄市,KHH501208008,501208008,YouBike2.0_港壽崇安街口,港壽街196號(旁汽車停車場),17,22.57187,120.33081999999999
高雄市,KHH501208009,501208009,YouBike2.0_后安停車場,后安路152號(旁人行道),30,22.57336,120.3222
高雄市,KHH501208010,501208010,YouBike2.0_紅毛港國小,明鳳七街83號(對面),15,22.584410000000002,120.33453999999999
高雄市,KHH501208011,501208011,YouBike2.0_新光自強路口,新光路自強三路口(綠園道廣場),37,22.61065,120.30084
高雄市,KHH501208012,501208012,YouBike2.0_民裕鄭和南路口(西南側),民裕鄭和南路口(西南側人行道),30,22.60673,120.31428000000001
高雄市,KHH501208013,501208013,YouBike2.0_捷運獅甲站(4號出口),中山三路45號(捷運獅甲站4號出口旁),20,22.606189999999998,120.30765
高雄市,KHH501208014,501208014,YouBike2.0_捷運獅甲站(3號出口),中山三路150號(捷運獅甲站3號出口旁),19,22.60659,120.30798999999999
高雄市,KHH501208015,501208015,YouBike2.0_前鎮西甲敬老亭,中山三路132號(前公園人行道),15,22.60744,120.30783999999998
高雄市,KHH501208016,501208016,YouBike2.0_中正高工(汕頭街口),光華二路80號(前)(中正高工前人行道),22,22.61017,120.31735
高雄市,KHH501208017,501208017,YouBike2.0_崗山仔公園,瑞隆路100號(對面公園石板磚地),15,22.60585,120.3374
高雄市,KHH501208018,501208018,YouBike2.0_高雄廣澤郵局,三多三路139號(前),15,22.6159,120.31058999999999
高雄市,KHH501208019,501208019,YouBike2.0_25號綠地公園,桂林四巷8號(對面路側),16,22.616410000000002,120.31578
高雄市,KHH501208020,501208020,YouBike2.0_中正高工(黃埔街口),光華二路159號(對面中正足球場前人行道),21,22.61155,120.31778999999999
高雄市,KHH501208021,501208021,YouBike2.0_台鋁廣場,忠勤路8號(前人行道),17,22.6043,120.30373
高雄市,KHH501208022,501208022,YouBike2.0_瑞北停車場,瑞北路185號(對面),15,22.60892,120.32972
高雄市,KHH501208023,501208023,YouBike2.0_瑞祥高中,班超路42號(對面),30,22.6017,120.32528
高雄市,KHH501208024,501208024,YouBike2.0_高雄市勞工局,鎮中路6號(翠亨北路側人行道),21,22.58819,120.32173999999999
高雄市,KHH501208026,501208026,YouBike2.0_前鎮區公所,康定路121巷康和路23巷口(東北側人行道),21,22.5871,120.31801000000002
高雄市,KHH501208027,501208027,YouBike2.0_中華復興路口(西南側),中華五路1201號(旁),30,22.606189999999998,120.30436999999999
高雄市,KHH501208028,501208028,YouBike2.0_管仲沱江街口,管仲沱江街口(東南側公園路側),16,22.60632,120.31198
高雄市,KHH501208029,501208029,YouBike2.0_獅甲社區(興仁國中棒球場),正勤路13號(對面),15,22.60203,120.30339
高雄市,KHH501208030,501208030,YouBike2.0_捷運獅甲站(2號出口),中山三路132號(捷運獅甲站2號出口旁),38,22.6058,120.30856999999999
高雄市,KHH501208031,501208031,YouBike2.0_中山時代大道口(西北角),中山三路/時代大道口(西北角),28,22.598779999999998,120.31338999999998
高雄市,KHH501208032,501208032,YouBike2.0_新光成功路口,新光路142號(對面綠園道),34,22.6103,120.29925
高雄市,KHH501208033,501208033,YouBike2.0_光華公園,一心一路/民裕街口,41,22.60855,120.31643999999999
高雄市,KHH501208034,501208034,YouBike2.0_夢時代購物中心,成功二路/時代大道(東北角),19,22.595860000000002,120.30493
高雄市,KHH501208035,501208035,YouBike2.0_捷運草衙站(1號出口),翠亨南路/中平路口(西南角),28,22.57953,120.32902
高雄市,KHH501208036,501208036,YouBike2.0_佛公國小,后平路/佛德街口(西南角),27,22.57382,120.32003999999999
高雄市,KHH501208037,501208037,YouBike2.0_高雄市漁民服務中心,漁港中二路/漁港東二路(西北側),28,22.57217,120.31748
高雄市,KHH501208038,501208038,YouBike2.0_捷運前鎮高中站(1號出口),翠亨北路/鎮中路口(東南角),24,22.58815,120.32193000000001
高雄市,KHH501208039,501208039,YouBike2.0_原住民故事館,翠亨北路390號(對面),22,22.59392,120.31624
高雄市,KHH501208040,501208040,YouBike2.0_中四中一路口,中四路/中一路口(北側人行道),10,22.601689999999998,120.29173
高雄市,KHH501208041,501208041,YouBike2.0_中鋼會館,忠勤路23號(前),15,22.604110000000002,120.30253
高雄市,KHH501208042,501208042,YouBike2.0_朝陽寺,草衙中街34號(停車場內),16,22.57751,120.32203999999999
高雄市,KHH501208043,501208043,YouBike2.0_前鎮國中,新衙路94號(對面),16,22.58311,120.32035
高雄市,KHH501208044,501208044,YouBike2.0_五甲公園,瑞南街/凱興街口(東南角),15,22.59553,120.32198999999999
高雄市,KHH501208045,501208045,YouBike2.0_台鋁廣場(成功二路),成功二路/忠勤路(東南角),32,22.603360000000002,120.30201000000001
高雄市,KHH501208046,501208046,YouBike2.0_管仲民裕路口,民裕街/管仲南路口(西南角),16,22.60557,120.31267
高雄市,KHH501208047,501208047,YouBike2.0_瑞祥高中(凱旋四路),凱旋四路/班超路口(東南角),30,22.60311,120.32405
高雄市,KHH501208048,501208048,YouBike2.0_民權少康街口,民權二路376號(旁),23,22.60933,120.3131
高雄市,KHH501208049,501208049,YouBike2.0_興仁國中,德昌路345號(前),16,22.58682,120.31381999999999
高雄市,KHH501208050,501208050,YouBike2.0_瑞豐國中,公正路/瑞北路口(東北角),20,22.6091,120.33057
高雄市,KHH501208051,501208051,YouBike2.0_輕軌軟體園區站,復興四路21號(旁),30,22.60517,120.30068999999999
高雄市,KHH501208052,501208052,YouBike2.0_輕軌凱旋中華站,凱旋四路270號(前),16,22.59352,120.31128999999999
高雄市,KHH501208053,501208053,YouBike2.0_新光中山路口,新光路1號(對面綠園道),21,22.61213,120.30491
高雄市,KHH501208054,501208054,YouBike2.0_中華忠勤路口,中華五路1111號(前),28,22.60527,120.30493
高雄市,KHH501208055,501208055,YouBike2.0_班超公園,班超路53號(旁公園人行道),20,22.60096,120.32557
高雄市,KHH501208056,501208056,YouBike2.0_二聖公園,光華二路/英德街口(東南角),27,22.61385,120.3183
高雄市,KHH501208057,501208057,YouBike2.0_高雄市政府消防局,凱旋四路119號(前),28,22.59309,120.30735
高雄市,KHH501208058,501208058,YouBike2.0_聖和公園,二聖一路110號(對面),16,22.61211,120.32348999999999
高雄市,KHH501208059,501208059,YouBike2.0_高雄市圖書館總館,新光路61號(旁),29,22.61061,120.3021
高雄市,KHH501208060,501208060,YouBike2.0_瑞豐公車總站,瑞隆路76號(前),16,22.60614,120.33876000000001
高雄市,KHH501208061,501208061,YouBike2.0_輕軌凱旋瑞田站,凱旋四路758號(旁),21,22.59916,120.31988999999999
高雄市,KHH501208062,501208062,YouBike2.0_輕軌前鎮之星站,中山三路/凱旋四路(東北角),16,22.596339999999998,120.31537
高雄市,KHH501208063,501208063,YouBike2.0_前鎮民權公園,二聖二路/民權二路口(西北側人行道),16,22.61351,120.31397
高雄市,KHH501208064,501208064,YouBike2.0_北一路西十一街口,北一路/西十一街口(西北側),20,22.60535,120.28848
高雄市,KHH501208065,501208065,YouBike2.0_高雄加工出口區員工宿舍(擴建路),擴建路1-4號(西北側人行道),10,22.59091,120.30436
高雄市,KHH501208066,501208066,YouBike2.0_臨加東臨加北路口,臨加東路/臨加北路口(東南側人行道),12,22.57796,120.31958
高雄市,KHH501208067,501208067,YouBike2.0_新正薪醫院,一心一路233號(前人行道),10,22.60797,120.31801999999999
高雄市,KHH501208068,501208068,YouBike2.0_前鎮高中(樹人路側),樹人路/鎮中路口(西北側人行道),10,22.58756,120.32066
高雄市,KHH501208069,501208069,YouBike2.0_康定康定路166巷口,康定路/康定路166巷口(東北側人行道),10,22.58932,120.31634
高雄市,KHH501208070,501208070,YouBike2.0_漁港草衙二路口,草衙二路517號(旁),20,22.58156,120.32283999999999
高雄市,KHH501208071,501208071,YouBike2.0_國慶明龍街口,國慶六街/明龍街口(東南側人行道),11,22.58754,120.338
高雄市,KHH501208072,501208072,YouBike2.0_前鎮圖書館,崗山橫街196號(對面),14,22.60247,120.33341000000001
高雄市,KHH501208073,501208073,YouBike2.0_一心和平二路口,一心一路/和平二路(西南側),20,22.607,120.32026
高雄市,KHH501208074,501208074,YouBike2.0_瑞福路公共停車場,瑞安街/瑞福路西北側,19,22.6077,120.33543
高雄市,KHH501208075,501208075,YouBike2.0_英德街公有民營停車場,和平二路英德街口(西南側人行道),12,22.613870000000002,120.32246
高雄市,KHH501208076,501208076,YouBike2.0_光華國中(和平二路),和平二路170號(校門口左側人行道),15,22.61156,120.32243999999999
高雄市,KHH501208077,501208077,YouBike2.0_獅甲社區,中華五路1005號(前人行道),10,22.60331,120.30568999999998
高雄市,KHH501208078,501208078,YouBike2.0_正勤停車場,中山三路116號(對面人行道),19,22.60431,120.30913999999999
高雄市,KHH501208079,501208079,YouBike2.0_成功特殊教育學校,復興三路3號(前人行道),12,22.60568,120.30235
高雄市,KHH501208080,501208080,YouBike2.0_輕軌機廠站,凱旋三路/賢明路(東側),14,22.60884,120.32543000000001
高雄市,KHH501208081,501208081,YouBike2.0_輕軌凱旋二聖站,凱旋三路/二聖路(東南側),20,22.61174,120.32676000000001
高雄市,KHH501208082,501208082,YouBike2.0_林森中華五路口,林森四路/中華五路口(東北側人行道),10,22.60955,120.30361
高雄市,KHH501208083,501208083,YouBike2.0_環區一環區四路口,環區一路/環區四路(西南側),11,22.58896,120.29666
高雄市,KHH501208084,501208084,YouBike2.0_瑞崗兒童遊戲場,瑞義街/瑞信街口(西北側),11,22.60625,120.3315
高雄市,KHH501208085,501208085,YouBike2.0_獅甲公園,崑明街/文橫三路(東南側),17,22.61215,120.30641000000001
高雄市,KHH501208086,501208086,YouBike2.0_愛群國小,廣西路/育德路(東南側),24,22.615070000000003,120.31296
高雄市,KHH501208087,501208087,YouBike2.0_捷運三多商圈站(3號出口),中山二路/一心二路(東南側),31,22.613229999999998,120.30492
高雄市,KHH501208088,501208088,YouBike2.0_凱旋一心一路口,凱旋三路/一心一路口(東北側),20,22.605320000000003,120.32478
高雄市,KHH501208089,501208089,YouBike2.0_西山兒童遊戲場,台鋁四巷/台鋁中巷(東北側),16,22.60967,120.31034
高雄市,KHH501208090,501208090,YouBike2.0_凱興凱旺街口,凱興街/凱旺街(東北側),15,22.59235,120.32181000000001
高雄市,KHH501208091,501208091,YouBike2.0_高雄軟體園區,復興四路9號(前),30,22.60462,120.29938700000001
高雄市,KHH501208092,501208092,YouBike2.0_三多桂林街口,三多二路/桂林街口(西南側),15,22.61763,120.31566000000001
高雄市,KHH501208093,501208093,YouBike2.0_鎮東公園,鎮東街/鎮東四街口(東北側),17,22.59208,120.30916
高雄市,KHH501208094,501208094,YouBike2.0_育群兒童遊戲場,憲德街/育群街口(西北側),16,22.60513,120.32202
高雄市,KHH501208095,501208095,YouBike2.0_勞工公園,民權二路/民壽街口(西南側),25,22.606479999999998,120.31005
高雄市,KHH501208096,501208096,YouBike2.0_廣西梧州街口,廣西路/梧州街口(東南側),14,22.6152,120.31571000000001
高雄市,KHH501208097,501208097,YouBike2.0_樂群國小,育群街/育群街318巷口(北側),20,22.60746,120.32297
高雄市,KHH501208098,501208098,YouBike2.0_高雄捷運股份有限公司,中安路1號前,15,22.58298,120.33272
高雄市,KHH501208099,501208099,YouBike2.0_中華中華五路939巷口,中華五路939巷/中華五路(西南側),15,22.60057,120.30646000000002
高雄市,KHH501208100,501208100,YouBike2.0_興東公園,嘉陵街/天山路口(西南側),19,22.610960000000002,120.31493999999999
高雄市,KHH501208102,501208102,YouBike2.0_時代大道時代南二路口,時代大道/時代南二路(東南側 ),18,22.59741,120.31114
高雄市,KHH501208103,501208103,YouBike2.0_瑞南公園(瑞南街),瑞南街/瑞吉街(西南側),15,22.59577,120.31737
高雄市,KHH501208104,501208104,YouBike2.0_文小九公園(鎮東五街),鎮東五街/新生路148巷(西北側),14,22.58878,120.3114
高雄市,KHH501208105,501208105,YouBike2.0_興仁公園(興旺路),興旺路/興旺路385巷(東北側),15,22.58612,120.31107
高雄市,KHH501208106,501208106,YouBike2.0_民瑞中山三路口,民瑞街/中山三路(東南側),16,22.60426,120.30989
高雄市,KHH501208107,501208107,YouBike2.0_光華鄭和南路口,光華三路/鄭和南路(東南側),19,22.60531,120.31585
高雄市,KHH501208108,501208108,YouBike2.0_籬仔內公園,和平三路/籬仔內路(東南側),19,22.60507,120.31976
高雄市,KHH501208109,501208109,YouBike2.0_翠亨北漁港路口,翠亨北路/漁港路(西北側),17,22.58407,120.3252
高雄市,KHH501208110,501208110,YouBike2.0_瑞祥高中(忠誠路),忠誠路/崗山中街(東北側),20,22.60045,120.32398
高雄市,KHH501208111,501208111,YouBike2.0_修文一心二路口,一心二路/修文街(東北側),15,22.611898999999998,120.309591
高雄市,KHH501208112,501208112,YouBike2.0_漁港南一興漁三路口,漁港南一路/興漁三路(西南側),32,22.56726,120.31593000000001
高雄市,KHH501208113,501208113,YouBike2.0_環區一南二路口,環區一路/南二路(西北側),20,22.59753,120.29395
高雄市,KHH501208114,501208114,YouBike2.0_環區四南二路口,環區四路/南二路(東南側),20,22.595879999999998,120.29137
高雄市,KHH501209001,501209001,YouBike2.0_捷運巨蛋站(2號出口),博愛二路與文信路口西北側,40,22.66483,120.3031
高雄市,KHH501209002,501209002,YouBike2.0_龍華國小,大順一路與龍德路口東北側,20,22.65493,120.29745
高雄市,KHH501209003,501209003,YouBike2.0_明誠馬卡道路口(東南側),明誠四路/馬卡道路口(東南側人行道),14,22.66249,120.28538999999999
高雄市,KHH501209004,501209004,YouBike2.0_明誠裕國街口,明誠三路727號前方,15,22.66104,120.29351000000001
高雄市,KHH501209005,501209005,YouBike2.0_博愛大順路口,博愛一路與大順一路口西南側,18,22.65588,120.30321
高雄市,KHH501209006,501209006,YouBike2.0_小鹿公園,美術東三路/美術東六街口(西南側),19,22.65729,120.29128
高雄市,KHH501209007,501209007,YouBike2.0_民康兒童公園,民康街與裕誠路口東南側,15,22.662010000000002,120.29435
高雄市,KHH501209008,501209008,YouBike2.0_捷運凹子底站(4號出口),博愛二路與至聖路口西南側,86,22.65938,120.30286000000001
高雄市,KHH501209009,501209009,YouBike2.0_美術東四美術北五街口(北側),美術東四路/美術北五街口(北側),20,22.66429,120.29038999999999
高雄市,KHH501209010,501209010,YouBike2.0_內惟公園(新疆路側),九如四路/新疆路口(東北側人行道),14,22.656489999999998,120.27758
高雄市,KHH501209011,501209011,YouBike2.0_凹子底森林公園(龍德路側),龍德路467號對側公園內人行道,25,22.660420000000002,120.29723999999999
高雄市,KHH501209012,501209012,YouBike2.0_凹子底森林公園(明誠三路側),明誠三路586號對側公園內人行道,21,22.660989999999998,120.29911000000001
