ID,縣市,鄉鎮市區,路名,土地面積,使用分區,移轉層次,總樓層數,主要用途,主要建材,建物型態,屋齡,建物面積,車位面積,車位個數,橫坐標,縱坐標,備註,主建物面積,陽台面積,附屬建物面積,N_lib_2000,鄰近熱門國小,鄰近熱門國中,鄰近完全中學,單價
TR-8959,新北市,土城區,明德路二段,0.1077289373850297,,3,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),38.66666666666666,-0.6435514606346319,-0.8193256863726953,0.0,294996,2764070,,0.0244699053132536,-1.0619236280501148,-0.4384519028208025,0,0,0,1,1.6998765140941594
TR-8960,新北市,泰山區,泰林路二段,0.1851891077043548,,7,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),14.666666666666666,-0.2034551780477323,0.4860329898537152,1.0,292956,2772973,,-0.2454083998906624,-0.3623267834072459,-0.0968287490517679,3,0,0,1,1.5359175870076247
TR-8961,新北市,中和區,景安路,0.5023600253910248,,4,4,住家用,其他,公寓(5樓含以下無電梯),48.333333333333336,-0.7078997421616978,-0.8193256863726953,0.0,301246,2765431,,-0.4292877483000391,1.0436922409481786,-0.4384519028208025,10,0,0,1,2.051217072136734
TR-8962,台北市,中正區,汀州路二段,-0.1704835763029972,,3,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),45.0,-1.0434300672671148,-0.8193256863726953,0.0,302589,2768660,,-0.6768176403895847,-0.7581962174490645,-0.4384519028208025,12,0,0,1,3.034970634655944
TR-8963,高雄市,三民區,鼎力路,-0.8248694023826099,,14,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),6.833333333333333,-0.0282210185320605,0.0812945600651713,1.0,180304,2507548,,-0.465780726676669,-0.0688373754107252,0.6013635714636963,4,0,0,1,1.301690548312575
TR-8964,新竹縣,竹東鎮,北興路一段,-0.5167110704451633,,3,10,其他,鋼筋混凝土造,華廈(10層含以下有電梯),11.333333333333334,-0.5160039740363396,-0.8193256863726953,0.0,259846,2736555,,-1.268343359657287,-1.0858123007940177,0.1017397090764835,0,0,0,1,1.254845140573565
TR-8965,新北市,汐止區,大同路二段,-1.025357376569334,,23,24,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),26.58333333333333,-0.3488133497115513,-0.8193256863726953,0.0,315896,2773317,,-0.0957588994159541,-1.0295032864691038,1.9443695947182136,7,0,0,1,1.9341035527892088
TR-8966,台北市,士林區,福林路,3.152853343208635,,3,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),12.75,0.2981166949266325,0.569452360878835,1.0,303810,2776547,,0.3970377543211754,1.13924693192379,-0.4384519028208025,0,0,0,1,3.4565793043070334
TR-8967,新北市,新莊區,中正路,0.0200545032165842,,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),36.583333333333336,-0.5550725735349155,-0.8193256863726953,0.0,292202,2768966,,-0.0850090298166368,0.4669514275596669,-0.4384519028208025,0,0,0,1,1.4890721792686148
TR-8968,桃園市,桃園區,經國路,1.7331187353049722,,5,19,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),21.75,5.137452188698768,2.3583344284175136,2.0,280701,2768438,,6.147652207345497,3.900094967611989,-0.4384519028208025,0,0,0,1,1.27826784444307
TR-8969,新北市,新店區,寶興路,0.3483529601082951,其他,4,4,工業用,鋼筋混凝土造,公寓(5樓含以下無電梯),41.0,-0.421205166429501,-0.8193256863726953,0.0,305492,2762734,,0.0943440577088167,0.7024254874638522,-0.4384519028208025,0,0,0,1,1.7232992179636646
TR-8970,高雄市,新興區,新田路,0.5284364401587781,,9,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),26.25,1.6568996039579869,1.3418539444447584,2.0,178585,2502668,,1.8188494544835248,1.3388879827121205,1.4041779828209284,10,0,0,1,1.0768325911653271
TR-8971,新北市,板橋區,國慶路,-1.4490450410308255,商,2,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),27.08333333333333,-1.5564927047998842,-0.8193256863726953,0.0,296748,2765476,,-1.4790973820649571,-1.6420771089734696,-0.4384519028208025,11,0,0,1,2.0277943682672293
TR-8972,台南市,安平區,永華路二段,-0.9113661920131566,,12,22,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.5833333333333334,-0.5792031791075654,0.3253734604720031,1.0,165804,2543417,,-0.8643745757671487,-0.9663689370745036,0.4561737311118569,2,0,0,1,1.6858228917724567
TR-8973,台北市,內湖區,內湖路一段,0.4453764498939349,,4,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),40.41666666666666,-0.1166999056317769,-0.8193256863726953,0.0,307978,2774893,,0.2530460799513711,0.4806020976990399,-0.4384519028208025,4,0,0,1,2.5196711495268342
TR-8974,嘉義市,嘉義市,仁愛路,-1.076524830062925,,10,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),25.666666666666668,-0.8515342991417566,-0.2770997747094171,1.0,193036,2596963,,-0.8844598584395577,-0.9015282539124816,-0.4384519028208025,0,0,0,1,0.8098137670529704
TR-8975,高雄市,苓雅區,海邊路,-0.8019413842365856,,3,12,其他,鋼筋混凝土造,住宅大樓(11層含以上有電梯),35.0,0.2240012635249226,-0.8193256863726953,0.0,177104,2502366,,0.5653580809420661,-0.1012577169917364,-0.4384519028208025,6,0,0,1,0.9269272864004954
TR-8976,台北市,信義區,嘉興街,-0.4403564439777426,商,4,17,其他,鋼筋混凝土造,住宅大樓(11層含以上有電梯),25.5,0.9869880302029936,-0.8193256863726953,0.0,306258,2768954,,1.659864540935725,2.874588373391589,-0.1331262091397279,13,0,0,1,3.409733896568023
TR-8977,台北市,松山區,八德路三段,-1.513935658425234,,10,11,一般事務所,鋼骨造,住宅大樓(11層含以上有電梯),15.833333333333334,-1.5846450779679755,-0.8193256863726953,0.0,306128,2771183,,-1.8083828613703643,-1.1847796593044724,-0.3316946672679792,7,0,0,1,6.5015308073426805
TR-8978,台北市,信義區,松山路,-0.0159958397803092,,2,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),49.583333333333336,-1.0440046054950352,-0.8193256863726953,0.0,308389,2770261,,-0.8075134234128647,0.0250109817974643,-0.4384519028208025,7,0,0,1,3.0818160423949537
TR-8979,台中市,南區,大慶街二段,-0.8381599621674646,,7,14,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),27.0,-0.2861886828682458,-0.8193256863726953,1.0,214697,2667841,,-0.4123142699853276,-0.3299064418262349,-0.4384519028208025,2,0,0,1,1.09088621348703
TR-8980,宜蘭縣,礁溪鄉,德陽路,-0.5514636010941687,,9,9,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),23.166666666666668,-0.4551029218767948,-0.8193256863726953,0.0,327365,2746873,,-0.8674863801248461,0.3236193910962499,-0.4384519028208025,0,0,0,1,1.2079997328345549
TR-8981,桃園市,八德區,建德路,-0.645891466184032,,6,18,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),7.916666666666667,-0.4091398636431761,0.7254774807591514,1.0,278313,2758224,,-0.758573227605446,-1.1250579774447154,0.6611476233732777,0,0,0,1,1.4047504453383968
TR-8982,新北市,深坑區,深南路,1.4576220141227112,其他,6,10,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),24.5,-0.32066097654346,-0.8193256863726953,0.0,313277,2767684,,-0.6165617923723581,-0.0022903584812817,-0.1309910644286711,0,0,0,1,1.301690548312575
TR-8983,新北市,樹林區,東順街,0.5384584355119141,,4,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),28.416666666666668,0.2923713126474302,-0.8193256863726953,0.0,291169,2763182,,0.7167049292482456,0.3492143976075744,-0.4384519028208025,9,0,0,1,1.2079997328345549
TR-8984,台北市,中山區,長春路,-0.4312477239805275,,12,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),37.083333333333336,1.0524853881859,-0.8193256863726953,0.0,304596,2771909,,2.068076694404541,1.569243041314041,-0.4384519028208025,12,0,0,1,3.4565793043070334
TR-8985,新北市,板橋區,華江一路,0.2639951574955643,,5,21,集合住宅,鋼骨造,住宅大樓(11層含以上有電梯),0.3333333333333333,0.7646417359978627,1.1611119738903324,1.0,297221,2769630,,0.3342358845567418,-0.1353843923401689,0.7486885565265928,0,0,0,1,2.566516557265844
TR-8986,台中市,東區,進化路,-0.1727427311308027,,4,14,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),1.75,-0.0546497770163912,0.7671871662717114,1.0,218935,2671364,,-0.2694541608365038,-0.3026051015474889,-0.4384519028208025,8,0,0,1,1.5124948831381198
TR-8987,台南市,永康區,正強街,-0.4242058903151344,,14,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),27.5,-0.5177275887201004,-0.8193256863726953,0.0,173329,2547884,,-0.3101905087918118,-0.2121694118741422,-0.4384519028208025,2,0,0,1,0.7863910631834654
TR-8988,新北市,蘆洲區,長安街,-0.3429484172001362,,8,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),28.916666666666668,-0.5763304879679643,-0.8193256863726953,0.0,296582,2774974,,-0.889269010628726,-0.1063767182940012,-0.4384519028208025,6,0,0,1,1.676453810224655
TR-8989,桃園市,桃園區,經國一路,-0.6185412726303889,,5,24,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),4.916666666666667,-0.2925086033753685,1.2707929987566933,1.0,280273,2769135,,-0.487280465875304,-1.094343969631126,0.1465777480086693,0,0,0,1,1.8404127373111896
TR-8990,台北市,文山區,景後街,-1.240169353706824,,11,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),27.25,-0.598162940628933,-0.8193256863726953,0.0,304817,2764942,,-1.1124702504671848,-0.5756185043349499,2.990590503135882,0,0,0,1,2.660207372743864
TR-8991,台中市,烏日區,三榮路一段,-0.001527635457556,,7,14,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),5.0,-0.5378364266973087,0.8645097658010176,1.0,209600,2666808,,-0.8176975104016917,-0.3862154561511488,-0.0648015783859211,0,0,0,1,1.348535956051585
TR-8992,新北市,林口區,中華一路,0.8754810754088737,,19,29,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),8.416666666666666,3.933220062977956,2.3676032474203046,3.0,288174,2775305,,3.793996547705476,1.835431109031816,1.3401236414892344,0,0,0,1,1.6530311063551495
TR-8993,新北市,淡水區,新興街,-0.0595686876825547,,6,8,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),13.5,-0.0782058443611211,0.0797497568980395,1.0,294651,2785741,,-0.2966117261400428,0.0233046480300427,0.0996045643654269,0,0,0,1,1.0440408057480202
TR-8994,新北市,中和區,中原二街,0.490439378640052,,8,24,集合住宅,鋼骨造,住宅大樓(11層含以上有電梯),0.8333333333333334,0.3096074594850373,0.5030258246921656,1.0,299230,2767153,,-0.0434240079455932,-0.0364170338297143,0.0334150783226763,0,0,0,1,2.5196711495268342
TR-8995,桃園市,桃園區,宏昌六街,-0.5368992625234238,,9,9,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),23.916666666666668,-0.156917581586193,-0.8193256863726953,0.0,279770,2764476,,-0.1124494864254207,-0.0347107000622927,0.0739828278327494,9,0,0,1,1.0440408057480202
TR-8996,台北市,中山區,復興北路,0.5998882199786212,,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),38.833333333333336,0.4607110134280589,-0.8193256863726953,0.0,304582,2773257,,0.945563995191608,1.7518207544281557,-0.4384519028208025,12,0,0,1,2.8944344114389136
TR-8997,高雄市,苓雅區,和平一路,-0.1601010775198918,,13,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),7.916666666666667,3.0306205069152674,1.144119139051882,2.0,179917,2503475,,2.530886869785681,2.1238015157260715,0.8383646343909644,8,0,0,1,1.8638354411806943
TR-8998,桃園市,八德區,陸光街,0.1938892571476052,,6,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),22.5,0.3182255329038403,-0.8193256863726953,0.0,280038,2761586,,0.0841599707199897,0.1017960013314379,-0.4384519028208025,5,0,0,1,0.9269272864004954
TR-8999,台北市,大安區,仁愛路四段,-0.2109080275835138,,14,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),41.75,1.0484636205904585,-0.8193256863726953,0.0,306121,2770008,,1.6188453016751725,2.441179596466495,-0.4384519028208025,13,0,0,1,4.955632351955352
TR-9000,台北市,萬華區,開封街二段,-1.35336743071707,,11,12,商業用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),41.25,-1.3703423189537285,-0.8193256863726953,0.0,300894,2771072,,-1.5045575995370248,-0.9629562695396602,-0.4384519028208025,0,0,0,1,2.707052780482874
TR-9001,台中市,北屯區,熱河路二段,-0.349101009071606,,6,8,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),29.25,0.2406628721346093,-0.8193256863726953,1.0,218179,2673797,,0.1936389058498799,0.3099687209568768,-0.4384519028208025,4,0,0,1,1.09088621348703
TR-9002,高雄市,前金區,六合二路,-0.5834282385514143,,4,12,其他,鋼筋混凝土造,住宅大樓(11層含以上有電梯),38.833333333333336,-0.445910310230071,-0.8193256863726953,0.0,177671,2503626,,-0.2858618565407251,-0.2121694118741422,-0.4384519028208025,6,0,0,1,1.2079997328345549
TR-9003,新北市,新莊區,中平路,0.0440880652145134,,3,9,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),26.08333333333333,0.476223545581905,-0.8193256863726953,0.0,294980,2771226,露台11.36,0.2615328191087269,1.1887306111790172,1.987072488939343,12,0,0,1,1.8638354411806943
TR-9004,高雄市,鳳山區,北昌二街,-0.2970923809080876,,13,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),7.666666666666667,-0.1580666580420336,0.396434406160068,1.0,185419,2505154,,-0.4298535309105294,-0.5722058368001067,0.1380371691644436,2,0,0,1,1.3391668745037828
TR-9005,台北市,內湖區,內湖路一段,-0.1253245133088886,,7,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),38.0,-0.0161557157457359,-0.8193256863726953,0.0,308389,2774629,,0.4343794066135409,-0.027885364992606,-0.4384519028208025,4,0,0,1,2.988125226916934
TR-9006,基隆市,安樂區,安和二街,0.3839706989892263,,2,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),13.416666666666666,1.0553580793255015,-0.2029492226870884,1.0,322760,2780364,,0.7993091903798426,-0.4135167964298948,1.9998833572056824,3,0,0,1,1.301690548312575
TR-9007,新北市,土城區,中央路二段,-0.480901063068249,,3,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),41.0,-0.8906028986403325,-0.8193256863726953,0.0,294816,2763440,,-0.4652149440661787,-0.5329601601494092,-0.4384519028208025,5,0,0,1,1.7935673295721797
TR-9008,新北市,永和區,民生路,-0.3177852777883045,,4,16,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),26.666666666666668,-0.2252876307087008,1.1101334693749814,1.0,302641,2765480,,0.2338094711946976,0.6307594692321437,-0.4384519028208025,5,0,0,1,2.5196711495268342
TR-9009,新北市,林口區,文化一路二段,2.066920877894209,,2,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),13.25,0.5038013805220767,0.4165168473327821,1.0,288636,2774735,,0.4918063415783155,0.2263583663532168,-0.051990710119582,0,0,0,1,1.301690548312575
TR-9010,桃園市,八德區,廣豐路,0.0926358604503301,,2,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),7.5,0.2889240832799087,0.5462803133718572,1.0,280269,2762106,,0.1016992316451916,-0.0534803715039305,-0.4384519028208025,0,0,0,1,1.6296084024856448
TR-9011,新北市,五股區,六合街,3.3787207588651733,,8,8,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),14.0,1.0863831436331943,-0.8193256863726953,0.0,293585,2775740,,0.5333913634493592,0.1273910078427621,-0.4384519028208025,5,0,0,1,1.2314224367040598
TR-9012,新北市,八里區,龍形三街,-0.4537671715725872,,15,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.0833333333333333,-0.78661147938677,0.4798537771851878,1.0,295393,2780499,,-1.096911228678699,-0.5739121705675283,0.2533349835614926,0,0,0,1,1.5827629947466348
TR-9013,新北市,淡水區,水源街一段,-0.1945652054249222,,3,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),28.166666666666668,-0.8319999993924686,-0.8193256863726953,0.0,294589,2784918,,-0.5732794226698432,0.3253257248636714,-0.4384519028208025,0,0,0,1,1.0674635096175251
TR-9014,高雄市,楠梓區,大學南路,-0.6518998566835144,,7,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),4.833333333333333,0.4141734169665196,0.0426744808868752,1.0,175553,2514304,,0.038331579270268,1.0146845669020108,-0.4384519028208025,0,0,0,1,1.0112490203307132
TR-9015,台北市,中正區,和平西路二段,-0.421922701925331,,6,6,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),49.083333333333336,-0.9486312596602764,-0.8193256863726953,0.0,300986,2769535,,-0.3761041829139426,-1.6420771089734696,-0.4384519028208025,12,0,0,1,2.753898188221884
TR-9016,新北市,三峽區,民權街,-0.8925238794067801,,4,9,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),27.666666666666668,-0.51715305049218,-0.8193256863726953,0.0,287410,2758580,,-0.3724265959457548,-0.5551424991258903,-0.2249374317151558,0,0,0,1,1.27826784444307
TR-9017,台北市,中山區,中山北路二段,-1.3857406387282802,,4,6,商業用,鋼筋混凝土造,華廈(10層含以下有電梯),42.583333333333336,-1.7242578673525926,-0.8193256863726953,0.0,302814,2772644,,-1.716443187165676,-1.6420771089734696,-0.4384519028208025,10,0,0,1,2.8710117075694086
TR-9018,新北市,中和區,中原街,-0.4784977068684561,,14,26,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.6666666666666666,-0.8319999993924686,-0.8193256863726953,0.0,299421,2766818,,-1.0918191851842856,-0.9185915915866978,-0.1672885245166313,0,0,0,1,2.425980334048814
TR-9019,新北市,板橋區,四川路一段,0.4241788482117613,,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),27.83333333333333,-0.2597599243839151,-0.8193256863726953,0.0,296205,2765965,,0.3277293845361026,-0.056893039038774,-0.4384519028208025,11,0,0,1,1.98094896052822
TR-9020,新北市,新莊區,後港一路,3.2202194174888303,,2,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),31.58333333333333,-0.0063885658710917,-0.8193256863726953,0.0,293001,2768768,,0.4844511676419403,0.0335426506345726,-0.4384519028208025,12,0,0,1,1.395381363790595
TR-9021,高雄市,左營區,文自路,-0.933885639605216,,23,23,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),22.916666666666668,0.2418119485904495,-0.3512503267317458,1.0,179197,2509010,,0.2434277755730344,0.5164351068148944,0.1935509316519113,2,0,0,1,1.161154325095545
TR-9022,台南市,南區,中華南路二段,0.995240314844554,,4,5,其他,鋼筋混凝土造,公寓(5樓含以下無電梯),40.91666666666666,0.0803667065448638,-0.8193256863726953,0.0,166437,2540321,,0.3639394716074876,2.159634524841925,-0.4384519028208025,2,0,0,1,0.6927002477054454
TR-9023,屏東縣,屏東市,民教路,0.9691158329528052,,2,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),39.41666666666666,-0.6510204575975947,-0.8193256863726953,0.0,198689,2507843,,-0.3656372046198702,-1.6420771089734696,-0.4384519028208025,0,0,0,1,0.8941355009831882
TR-9024,新北市,新店區,博愛街,0.241379575655513,,7,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),38.75,0.2429610250462902,-0.8193256863726953,0.0,304585,2762924,,0.3430055150193429,0.8542891927643775,-0.4384519028208025,0,0,0,1,2.44940303791832
TR-9025,新北市,淡水區,中山北路一段,-0.929799934065568,,29,31,住家用,鋼骨造,住宅大樓(11層含以上有電梯),22.08333333333333,0.4279623344366057,0.8954058291436546,2.0,294782,2785883,,0.6208047767701245,0.6068707964882407,-0.1886399716271959,0,0,0,1,1.0674635096175251
TR-9026,新北市,淡水區,學府路,-0.2954821322542265,,10,18,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),26.666666666666668,-0.5832249467030073,2.001484896810057,1.0,295686,2784946,,-0.5503652269449826,-0.1695110676886014,-0.4384519028208025,0,0,0,1,1.09088621348703
TR-9027,新北市,永和區,永利路,-0.7053985656909044,,4,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),14.333333333333334,-0.5499017294836335,0.3825311776558814,1.0,302839,2766161,,-0.644002248981142,-0.6814111979150911,-0.2569646023810027,5,0,0,1,2.566516557265844
TR-9028,新北市,板橋區,文化路一段,-0.0964842389113738,,6,6,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),42.91666666666666,-0.2040297162756524,-0.8193256863726953,0.0,296465,2767071,,0.3942088412687232,1.021509901971697,-0.4384519028208025,11,0,0,1,2.285444110831784
TR-9029,新北市,中和區,中原二街,-0.0923744998097279,,5,24,集合住宅,鋼骨造,住宅大樓(11層含以上有電梯),0.5833333333333334,-0.3907546403497286,0.5030258246921656,1.0,299277,2767077,,-0.6640875316535508,-1.005614613725201,0.2704161412499442,0,0,0,1,2.5899392611353487
TR-9030,高雄市,鳳山區,鳳誠路,-0.3319410458050849,,4,9,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),28.25,-0.3896055638938882,0.2604917274524656,1.0,185093,2505048,,-0.3215061610016198,-0.1985187417347692,-0.4384519028208025,0,0,0,1,0.7863910631834654
TR-9031,新北市,板橋區,僑中二街,0.3747898783060173,,16,22,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),5.083333333333333,0.7813033446075495,0.7239326775920196,1.0,294878,2766576,,0.4041100369523053,0.6444101393715167,0.8255537661246255,11,0,0,1,1.9575262566587144
TR-9032,台中市,西屯區,環中路二段,-0.6141671643467657,,15,29,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),4.0,-6.864536396928181e-05,0.3392766889761898,1.0,212853,2674268,,-0.4618202484032367,-0.2207010807112505,1.0155816454086513,2,0,0,1,1.8638354411806943
TR-9033,台北市,北投區,承德路七段,0.5621074605178763,,2,12,商業用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),25.08333333333333,1.5793369431887554,0.5570939355417802,1.0,301429,2778312,,1.5752800406674123,0.8491701914621124,1.3935022592656456,0,0,0,1,2.332289518570794
TR-9034,台北市,士林區,雨聲街,0.5403330533477524,,2,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),38.583333333333336,-0.6573403781047172,-0.8193256863726953,0.0,303279,2777447,,-0.163652812674801,-0.3043114353149105,-0.4384519028208025,0,0,0,1,2.707052780482874
TR-9035,台北市,北投區,中央北路二段,-0.7478899033032431,,2,10,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),15.833333333333334,-1.1744247832329284,-0.8193256863726953,0.0,299161,2781176,,-1.3650921860511438,-0.8691079123314706,-0.1438019326950101,0,0,0,1,2.707052780482874
TR-9036,台中市,西區,五權路,-0.8292435106662328,,7,22,商業用,鋼骨造,住宅大樓(11層含以上有電梯),31.0,0.4388785607670896,0.3052910192992891,1.0,215969,2670249,,0.1970336015128224,0.1052086688662811,-0.4384519028208025,7,0,0,1,1.0674635096175251
TR-9037,高雄市,三民區,莊敬路,-0.831646866866026,,15,17,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),24.58333333333333,0.1021991592058326,-0.8193256863726953,0.0,179972,2505806,,0.1619550796624184,-0.0807817117826766,-0.4384519028208025,4,0,0,1,0.7957601447312674
TR-9038,桃園市,桃園區,永安路,0.1628138614842829,,8,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),10.833333333333334,0.5181648362200821,0.4165168473327821,1.0,279663,2766542,,0.1630866448833989,0.2980243845849253,0.4433628628455182,9,0,0,1,1.4656494753991098
TR-9039,新北市,三峽區,民生街,0.0008757207422367,,11,12,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),1.4166666666666667,-0.3235336676830609,0.6188860622270541,1.0,288229,2758761,,-0.5449902921453239,-0.270184759966478,-0.1587479456724053,0,0,0,1,2.1683305914842594
TR-9040,新北市,林口區,吉祥路,-0.2432812355947244,,4,21,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),6.0,1.595424013570521,2.160599623024637,2.0,287979,2774748,,1.4824916925469884,0.8048055135091501,-0.4384519028208025,0,0,0,1,1.55934029087713
TR-9041,新北市,土城區,日和街,0.3780584427377357,,5,32,集合住宅,其他,住宅大樓(11層含以上有電梯),3.0,1.0570816940092622,1.0313485078512572,1.0,294706,2764024,,0.5183981242713638,0.5983391276511327,0.9515273040769572,0,0,0,1,2.425980334048814
TR-9042,台中市,南區,東興路一段,-1.2816032145912537,,29,32,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),15.416666666666666,0.0269346513482815,-0.8193256863726953,0.0,215175,2668141,,-0.2179679432818785,1.05563657732013,-0.2035859846045913,2,0,0,1,1.114308917356535
TR-9043,桃園市,中壢區,龍慈路,-0.5645138252590443,,2,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.5,-0.5849485613867678,-0.8193256863726953,0.0,275004,2759511,,-0.8471182061471919,-0.4459371380109059,-0.4384519028208025,0,0,0,1,1.4188040676601
TR-9044,新北市,土城區,學府路一段,-0.1639224138775626,,2,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),27.33333333333333,-0.1873681076659656,1.2476209512497156,1.0,295856,2764569,,0.0219238835660468,0.1461606792844003,-0.4384519028208025,0,0,0,1,1.9106808489197045
TR-9045,新北市,板橋區,新海路,0.2421005825154508,,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),39.91666666666666,-0.5740323350562834,-0.8193256863726953,0.0,296646,2768329,,-0.2408821390067394,1.2194446189926065,-0.4384519028208025,11,0,0,1,1.8169900334416844
TR-9046,台中市,太平區,東村六街,-0.1755786914465581,,7,7,集合住宅,鋼筋混凝土造,華廈(10層含以下有電梯),26.5,-0.1586411962699537,-0.8193256863726953,1.0,222044,2669961,,-0.3223548349173554,0.9600818863445184,-0.1352613538507839,0,0,0,1,0.9035045825309904
TR-9047,新竹縣,竹東鎮,中豐路二段,0.746637149537976,,9,12,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.0833333333333333,0.0562361009722137,0.8150760644527985,1.0,259146,2735273,,0.0388973618807583,-0.538079161451674,-0.4384519028208025,1,0,0,1,1.2126842736084562
TR-9048,新北市,樹林區,光興街,0.4060335089033249,其他,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),29.166666666666668,-1.298525040463699,-0.8193256863726953,0.0,291253,2766191,,-1.1051150765308098,-0.9680752708419252,-0.4384519028208025,0,0,0,1,1.114308917356535
TR-9049,高雄市,左營區,孟子路,-0.098406923871208,,12,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),6.416666666666667,0.2423864868183694,0.0503984967225344,1.0,179598,2508169,,-0.1226335734142477,-0.0671310416433036,0.6654179127953905,0,0,0,1,1.568709372424932
TR-9050,基隆市,信義區,正信路,1.177318580540865,,3,6,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),25.5,0.6503086286417361,-0.8193256863726953,0.0,327164,2781000,,0.9215182342457664,0.4584197587225589,-0.4384519028208025,5,0,0,1,0.8098137670529704
TR-9051,台北市,松山區,復興北路,0.9025668997805396,,11,11,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),26.08333333333333,0.8169247147386038,-0.8193256863726953,0.0,305086,2772954,,0.3636565803022422,0.5232604418845808,-0.4384519028208025,12,0,0,1,3.222352265611983
