ID,縣市,鄉鎮市區,路名,土地面積,使用分區,移轉層次,總樓層數,主要用途,主要建材,建物型態,屋齡,建物面積,車位面積,車位個數,橫坐標,縱坐標,備註,主建物面積,陽台面積,附屬建物面積,單價
TR-8593,新北市,三峽區,中山路,-0.12734333251671473,None,10,10,集合住宅,鋼筋混凝土造,華廈(10層含以下有電梯),6.583333333333333,-0.34019527629274776,0.24658849894827906,1.0,286952,2758869,,-0.6298576837188822,-0.40327879382536513,-0.06266643367486449,1.676453810224655
TR-8594,新北市,板橋區,廣和街,-0.9453256151162304,None,10,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),14.0,-0.502215056566254,-0.8193256863726953,0.0,296630,2765150,,-0.7435799884274507,-1.6420771089734696,0.6184447291521483,2.5196711495268342
TR-8595,桃園市,桃園區,龍祥街,-0.3665253415201046,None,4,9,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),22.666666666666668,-0.3620277289537168,0.30838062563355284,0.0,277412,2763963,,-0.35969648720972097,-0.2599467573619481,-0.4384519028208025,0.9035045825309904
TR-8596,台南市,北區,開元路,-1.2898226927945455,None,7,24,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),6.166666666666667,-0.8141893143269414,-0.8193256863726953,0.0,170628,2545709,,-1.027319967588381,-0.40327879382536513,-0.4384519028208025,1.2314224367040598
TR-8597,新北市,新店區,中興路一段,0.23825521259578214,None,3,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),16.083333333333332,0.16080205845369655,-0.5041858402777986,1.0,304774,2761860,,0.08302840549900883,0.25536604039938454,0.22557810231775874,2.566516557265844
TR-8598,新北市,中和區,圓通路,-0.7408480696378499,None,4,9,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),21.916666666666668,-0.7975277057172547,-0.8193256863726953,0.0,300533,2765602,,-0.8261842495590476,0.050605988308788874,-0.4384519028208025,2.5196711495268342
TR-8599,高雄市,仁武區,名湖街,0.27062842060699277,None,7,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),6.25,0.26479347770725853,0.17861715959447777,1.0,182925,2509647,,-0.3164141175072065,1.4651566815013217,-0.07547730194120339,1.254845140573565
TR-8600,新北市,新莊區,新樹路,-0.6319279666632354,None,3,15,其他,鋼筋混凝土造,住宅大樓(11層含以上有電梯),15.833333333333334,-0.6079300905035773,-0.8193256863726953,0.0,293807,2766302,,-0.6278774445821659,-0.8247432343785082,-0.18650482691613954,1.7701446257026745
TR-8601,新北市,汐止區,明峰街,0.11272791828059868,None,3,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),25.666666666666668,-0.1333615142414637,-0.11644024532770508,1.0,313575,2773803,,0.1234818621490719,0.09326433249432967,-0.4384519028208025,1.8169900334416844
TR-8602,台北市,內湖區,內湖路一段,0.2272478412007306,None,3,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),38.75,-0.46199738061183765,-0.8193256863726953,0.0,306710,2775618,,-0.10679166032051676,0.24854070532969816,-0.4384519028208025,2.660207372743864
TR-8603,台北市,文山區,辛亥路七段,-0.3127862968927353,None,4,10,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),21.916666666666668,-0.7745461766004452,-0.8193256863726953,0.0,305990,2763887,,-0.9727219456760585,-0.09101971438720656,-0.4384519028208025,2.8007435959608937
TR-8604,桃園市,八德區,豐德路,0.13743442001446982,None,7,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),7.5,-0.03626455372294376,0.13227306458052235,1.0,279308,2757654,,-0.35460444371530764,-0.4442308042434843,0.4220114157349536,1.254845140573565
TR-8605,新竹縣,竹北市,莊敬北路,0.21270753619198376,None,5,20,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),15.0,2.1125084186987326,3.835166256195558,3.0,252490,2746429,,2.0112155420502575,1.3832526606650832,0.2149023787624759,1.395381363790595
TR-8606,新北市,新莊區,新樹路,-0.5420664783529786,None,8,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),14.583333333333334,-0.5952902494893321,1.1811944150630462,1.0,293763,2766288,,-0.6403246620129546,-0.6182768485204907,-0.12672077500655843,1.8169900334416844
TR-8607,高雄市,左營區,新莊一路,-1.029106612241011,None,7,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),15.416666666666666,-0.7791424824238071,-0.47020017060089797,1.0,178048,2507992,,-0.9769653152547364,-0.6336338524272853,-0.23561315527043816,1.4656494753991098
TR-8608,台中市,北屯區,敦富東街,-0.2174691900089486,None,4,12,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),3.0,-0.4809571421332053,1.0344381141855208,1.0,220382,2676579,,-0.7387708362382823,-0.6336338524272853,-0.20145083989353488,2.051217072136734
TR-8609,高雄市,楠梓區,德賢路,-1.0865468254160615,None,19,19,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),26.0,-0.24769462159759,-0.8193256863726953,0.0,178495,2514086,,-0.28190137826729234,0.304849719654612,-0.4384519028208025,0.8800818786614852
TR-8610,高雄市,左營區,崇德路,-0.5364185912834651,None,12,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),17.25,0.37970112329130545,0.08438416639943495,1.0,178934,2508345,,0.21428997113277928,0.5232604418845808,-0.4384519028208025,1.198630651286753
TR-8611,台中市,北屯區,水湳路,0.05235561054180101,None,2,14,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.5833333333333334,-0.3574314231303551,-0.12261945799623247,1.0,216667,2674698,,-0.5548914878289056,-0.751370882379378,-0.4384519028208025,1.8872581450501995
TR-8612,台中市,北屯區,文心路四段,-0.9339817738532078,None,8,22,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),8.333333333333334,-0.445910310230071,-0.1844115846815062,1.0,217577,2674145,,-0.6671993360112479,-1.0721616306546446,0.28322700951628305,1.5124948831381198
TR-8613,高雄市,三民區,覺民路,-0.8100166610678897,None,11,20,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),27.25,0.2785823951773446,-0.11644024532770508,1.0,181842,2504657,,0.2776576235077028,0.5369111120239538,-0.4384519028208025,0.9175582048526933
TR-8614,台北市,士林區,中山北路六段,0.6461047597006386,None,3,6,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),44.0,0.19297619921722942,-0.8193256863726953,0.0,303312,2778692,,0.6997314509335336,0.7058381549986954,-0.4384519028208025,3.0818160423949537
TR-8615,高雄市,鼓山區,美術南二路,-0.3723414635236035,None,10,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),15.666666666666666,-0.18909172234972638,0.022592039714161145,1.0,176552,2506061,,-0.4092024656276301,0.02159831426262115,-0.30607293073530173,1.37195865992109
TR-8616,新北市,三峽區,大同路,-0.15639990897221093,None,2,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),26.916666666666668,-0.283890529956565,-0.8193256863726953,0.0,286960,2757648,,0.022772557481782453,0.13251000914502728,-0.2505591682478337,1.0206181018785152
TR-8617,台南市,永康區,永安路,-0.11991696185935465,None,6,10,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),22.083333333333332,-0.04200993600214613,0.2620365306195974,1.0,172496,2549464,,-0.10566009509953621,0.10179600133143794,-0.4384519028208025,0.9737726941395051
TR-8618,台北市,中正區,汀州路二段,0.002173533090125134,None,2,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),49.833333333333336,-0.7820151735634083,-0.8193256863726953,0.0,303010,2768272,,-0.10452852987855525,-1.6420771089734696,-0.4384519028208025,3.3394657849595086
TR-8619,台北市,松山區,三民路,0.232198754972304,None,3,7,集合住宅,鋼筋混凝土造,華廈(10層含以下有電梯),30.0,-0.18277180184260391,-0.8193256863726953,0.0,306983,2772100,,-0.2247573346077631,-0.5158968224751929,-0.4384519028208025,3.269197673350993
TR-8620,新北市,林口區,文化三路一段,2.024838110835835,None,26,41,集合住宅,鋼骨造,住宅大樓(11層含以上有電梯),1.4166666666666667,5.016799160835518,0.16780353742455476,1.0,286379,2773292,,4.321588831987764,2.418997257490014,3.067455712733915,2.308866814701289
TR-8621,彰化縣,彰化市,太極新村,3.021942531005916,None,4,7,集合住宅,鋼筋混凝土造,華廈(10層含以下有電梯),12.25,1.4167426246873291,-0.8193256863726953,1.0,204234,2662727,,0.9096367994254684,0.1956443585396275,-0.4384519028208025,0.8566591747919803
TR-8622,新北市,中和區,中原三街,-0.35208117075934936,None,18,23,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),1.0833333333333333,-0.6366570018995888,0.6575061414053504,1.0,299175,2766993,,-0.9232159672581495,-0.9305359279586493,0.22557810231775857,2.5899392611353487
TR-8623,高雄市,左營區,重吉路,-0.13969658338365018,None,9,10,集合住宅,鋼筋混凝土造,華廈(10層含以下有電梯),6.25,-0.4045435578198142,-0.4964618244421394,1.0,177929,2508404,,-0.7370734884068111,0.10350233509885955,-0.4384519028208025,1.6108702393900407
TR-8624,桃園市,八德區,豐田三路,0.3111009390115052,None,2,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),7.666666666666667,0.03210549539956408,0.5740867703802304,1.0,279102,2757880,,-0.17129087791642122,-0.1899870728976612,-0.15234251153923606,1.32511325218208
TR-8625,新北市,五股區,御成路,-0.16678240775531605,None,5,14,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),11.666666666666666,0.010847580966515367,0.5493699197061208,1.0,294469,2776196,,-0.019378246999751846,0.388460074258272,-0.4384519028208025,1.395381363790595
TR-8626,新北市,土城區,延平街,0.3033140649241765,None,2,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),41.0,-0.6228680844295033,-0.8193256863726953,0.0,297205,2765119,,-0.07652229065928111,-0.24970875475741824,-0.4384519028208025,1.5359175870076247
TR-8627,新竹市,新竹市,國華街,0.353568243061846,None,4,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),37.166666666666664,-0.34364250566026927,-0.8193256863726953,0.0,247075,2745484,,-0.18232363882098385,0.699012819929009,-0.4384519028208025,0.8847664194353864
TR-8628,桃園市,八德區,忠勇五街,0.6138036523754221,None,15,19,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),12.75,2.4940018020377677,1.4747070168180971,2.0,280730,2761948,,2.590011152581926,2.2978475600030777,-0.4384519028208025,1.4890721792686148
TR-8629,新北市,林口區,三民路,0.7431522830482764,None,11,12,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),4.833333333333333,-0.18047364893092283,0.7949936232800845,1.0,286152,2773239,,-0.600436987973382,-0.46811947698738715,1.0390682372302722,2.0980624798757446
TR-8630,台北市,中山區,吉林路,-1.1138008847217131,None,5,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),44.833333333333336,-1.200279003489339,-0.8193256863726953,0.0,303495,2772120,,-1.2844681640562632,0.3492143976075744,-0.4384519028208025,3.690806343002083
TR-8631,台北市,內湖區,大湖街,9.014206510387572,None,3,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),5.0,2.2050090733938905,2.6935567156851237,2.0,310590,2775029,,1.8126258457681306,1.9019781259612591,-0.4384519028208025,3.4565793043070334
TR-8632,新北市,永和區,永平路,0.38269692020333607,None,5,8,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),25.916666666666668,0.04072356881836739,1.1147678788763766,1.0,301445,2767090,,0.7551781467615921,0.054018655843632066,-0.4384519028208025,2.379134926309804
TR-8633,新竹市,新竹市,武陵路,-0.7662515446696608,None,11,22,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),23.0,-0.15117219930699063,-0.8193256863726953,0.0,246674,2746058,,-0.24229659553296531,0.1171530052382326,-0.25909974709205935,1.13773162122604
TR-8634,高雄市,鼓山區,鼓山三路,-0.4034889598729197,None,8,10,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),10.333333333333334,-0.5820758702471668,0.5679075577117032,1.0,175620,2505862,,-0.9483932934249718,-0.14220972740985563,-0.1309910644286711,1.2314224367040598
TR-8635,新北市,板橋區,忠孝路,-0.9205710462583634,None,13,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),1.1666666666666667,-0.7779934059679667,-0.8193256863726953,0.0,297007,2766157,,-1.0745628155643288,-1.089224968328861,0.4006599686243887,2.941279819177924
TR-8636,桃園市,平鎮區,振平街,0.057931396925320525,None,9,11,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),15.916666666666666,-0.17530280487964053,0.4860329898537152,1.0,272251,2759332,,-0.3104734000970572,-0.23776441838546677,0.07825311725486231,1.0674635096175251
TR-8637,台南市,南區,西門路一段,-0.4691486512512619,None,2,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),1.5,-0.4522302307371937,0.7563735441017881,1.0,167735,2541961,,-0.7288696405547004,-0.3964534587556786,-0.06693672309697751,1.4188040676601
TR-8638,台中市,北區,德化街,0.37296332759417483,None,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),43.833333333333336,-0.8256800788853459,-0.8193256863726953,0.0,217915,2672969,,-0.1761000301055896,-1.6420771089734696,-0.4384519028208025,1.161154325095545
TR-8639,新竹市,新竹市,石坊街,-0.9035552843638296,None,9,11,其他,鋼筋混凝土造,住宅大樓(11層含以上有電梯),9.25,-0.8842829781332098,-0.8193256863726953,0.0,246381,2743989,,-1.0392014024086793,-1.0073209474926226,0.7721751483482138,1.6998765140941594
TR-8640,台北市,信義區,大道路,1.747010134139775,None,3,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),47.0,-0.2086260220990141,-0.8193256863726953,0.0,308721,2770498,,0.8284469948200976,-1.6420771089734696,-0.4384519028208025,2.941279819177924
TR-8641,新北市,林口區,中華一路,0.6115925646716122,None,20,29,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),8.166666666666666,3.5051890831773806,1.2213592974084744,2.0,288322,2775293,,3.2013392632167923,2.3080855626076073,1.1458254727830959,1.5593402908771299
TR-8642,新北市,板橋區,中山路一段,-1.221567376720427,None,3,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),13.416666666666666,-1.4076873037685436,-0.8193256863726953,0.0,297048,2767169,,-1.6304442303711366,-1.6420771089734696,-0.12458563029550196,3.5502701197850532
TR-8643,台北市,信義區,忠孝東路五段,8.635870177416173,None,6,8,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),23.583333333333332,3.8625518609437672,4.355764923518991,3.0,307734,2770108,,4.592881593717906,4.483661116070188,-0.4384519028208025,5.330395613867432
TR-8644,台中市,潭子區,圓通南路,-0.02536892895950158,None,2,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),24.5,0.06542871261893762,-0.8193256863726953,1.0,220432,2677965,,-0.1427188560866568,0.025010981797464343,0.33020019315952526,1.0206181018785152
TR-8645,台北市,士林區,基河路,1.937764515717338,None,6,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),12.416666666666666,2.267059202009276,1.0128108698456748,1.0,302209,2776451,,2.0089524116082957,0.06425665844816195,1.284609879001766,4.159260420392183
TR-8646,台北市,大安區,延吉街,-0.5556694744438064,None,7,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),36.083333333333336,-0.6521695340534351,-0.8193256863726953,0.0,305943,2770472,,-0.5449902921453239,-0.9749006059116117,-0.11177476202916312,4.861941536477332
TR-8647,桃園市,蘆竹區,南昌路,-0.5363464905974713,None,7,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),13.416666666666666,0.38429742911466763,-0.8193256863726953,0.0,279065,2770507,,0.23946729729960164,1.0846442513662977,-0.4384519028208025,1.395381363790595
TR-8648,桃園市,中壢區,青雲路,-0.3340559992609025,None,5,13,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),3.5833333333333335,-0.012708486378214444,0.8691441753024133,1.0,272243,2767403,,-0.353755769799572,-0.3725647860117757,0.4988766253329861,1.8638354411806946
TR-8649,高雄市,鳳山區,南京路,-0.7500288903210588,None,6,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),30.0,-0.19368802817308808,-0.8193256863726953,0.0,182732,2501254,,-0.19533663886226305,0.7246078264403333,-0.4384519028208025,1.0206181018785152
TR-8650,桃園市,桃園區,國強一街,0.16992779583566991,None,5,9,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),18.666666666666668,0.3607413617699378,0.4953018088565062,1.0,278330,2764853,,0.23861862338386605,-0.17633640275828813,0.7849860166145527,1.1845770289650501
TR-8651,高雄市,鳥松區,明湖路,0.5619632591458891,None,4,10,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),26.166666666666668,-0.8308509229366282,0.2836637749594433,1.0,183608,2507382,,-1.034392250219511,-0.505658819870663,0.17433462925240314,1.456280393851308
TR-8652,新北市,中和區,景新街,-0.19038336563728245,None,4,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),42.666666666666664,-0.7458192652044333,-0.8193256863726953,0.0,301109,2765448,,-0.3619596176516829,0.26560404300391444,-0.4384519028208025,2.0980624798757446
TR-8653,台北市,中正區,杭州南路一段,1.65445688688575,None,3,6,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),32.416666666666664,0.6997189162428761,1.4577141819796466,1.0,303001,2769876,,1.2567444309613223,0.8867095343453885,-0.4384519028208025,4.580869090043272
TR-8654,新北市,永和區,環河西路一段,-1.3373851119884472,None,16,27,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),18.583333333333332,-0.7010052834266554,-0.8193256863726953,0.0,301769,2767883,,-0.789125488571927,-0.20534407680445588,-0.3252892331348099,2.660207372743864
TR-8655,屏東縣,屏東市,中正路,1.160302818646331,None,3,5,集合住宅,鋼筋混凝土造,公寓(5樓含以下無電梯),2.0833333333333335,-0.21552048083405712,-0.8193256863726953,1.0,198241,2509973,,-0.4522019440249,-0.9373612630283358,-0.4384519028208025,1.1049398358087332
TR-8656,新北市,三重區,進安街,0.8419302228597648,None,11,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),8.25,1.901652889052007,0.07820495373090763,1.0,299857,2775426,,1.0533455824900273,-0.4305801341041113,3.855324111113751,2.4025576301793095
TR-8657,新北市,土城區,中央路一段,0.26070255950184823,None,4,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),40.333333333333336,-0.5027895947941741,-0.8193256863726953,0.0,294812,2764131,,0.10650838383435997,-0.17463006899086655,-0.4384519028208025,1.6998765140941594
TR-8658,新北市,新莊區,榮華路一段,-0.5407686660050905,None,6,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.08333333333333333,-0.2126477896944557,0.3778967681544859,1.0,295827,2772043,,-0.39392633514438974,-0.4783574795919169,-0.4384519028208025,2.753898188221884
TR-8659,新北市,中和區,景新街,-0.5950845161204101,住,2,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),39.166666666666664,-0.9049663543383382,-0.8193256863726953,0.0,301024,2765647,,-0.7390537275435274,-1.232557004792278,-0.4384519028208025,2.425980334048814
TR-8660,新北市,八里區,龍米路一段,-0.9161969379747402,None,20,26,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),16.583333333333332,0.03957449236252721,0.13227306458052235,2.0,295625,2779986,,-0.17892894315804178,0.09838333379659445,-0.4384519028208025,1.5827629947466348
TR-8661,新北市,三重區,集仁街,-0.44944113041295997,None,6,10,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),14.916666666666666,-0.6584894545605579,1.0560653585253668,1.0,298881,2775371,,-0.7594219015211816,-1.1540656514908831,-0.08401788078542917,2.4494030379183194
TR-8662,桃園市,桃園區,福信街,0.19891227160517247,None,6,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),9.333333333333334,0.233193875171646,1.153387958054673,1.0,278575,2765111,,0.15884327530472125,-0.36232678340724594,-0.4384519028208025,1.1845770289650501
TR-8663,新北市,新店區,環河路,-1.06196049149218,None,7,36,住家用,鋼骨造,住宅大樓(11層含以上有電梯),22.333333333333332,-0.0029413365035702195,-0.8193256863726953,0.0,304366,2761679,,-0.13196898648733912,0.21100136244642217,-0.0391798418532431,2.1449078876147545
TR-8664,新北市,新莊區,新樹路,0.4391277237744734,None,14,14,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),3.5,0.20389242554771433,1.0143556730128065,1.0,293679,2765972,,-0.021358486136468017,0.06766932598300514,0.10814514320965296,1.8638354411806946
TR-8665,新北市,三重區,力行路一段,1.6822396845553564,住,2,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),38.416666666666664,-0.543581808976511,-0.8193256863726953,0.0,298663,2773741,,0.16648134054634142,-0.9356549292609142,-0.4384519028208025,1.8169900334416844
TR-8666,新北市,深坑區,北深路三段,1.1491512458792918,None,2,19,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),7.916666666666667,1.3506707284765023,1.7836676502444666,2.0,310738,2766271,,1.0259051258812435,0.34580173007273124,-0.017828394742678895,2.1917532953537644
TR-8667,新北市,中和區,中興街,0.08629100008287696,None,10,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),26.833333333333332,-0.051202547648870264,1.0699685870295532,1.0,300333,2764702,,0.030410622723402603,0.2348900351903251,-0.28472148362473676,2.1917532953537644
TR-8668,高雄市,鼓山區,美術南五街,-0.8952396719125463,None,5,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),16.333333333333332,-0.6556167634209564,-0.8193256863726953,0.0,176382,2506022,,-0.861545662714697,-0.8315685694481947,0.0996045643654269,1.2923214667647729
TR-8669,宜蘭縣,宜蘭市,力行路,-0.25710053374353375,None,7,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),30.833333333333332,-0.35226057907907304,0.36708314598456293,1.0,326641,2739790,,0.10650838383435997,0.2690167105387576,-0.4384519028208025,0.8800818786614852
TR-8670,台中市,南屯區,向上路二段,2.3345345907411494,None,4,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),21.0,1.4604075300092667,-0.1890459941829018,1.0,213212,2671339,,2.2462982167090146,-0.5039524861032414,-0.4384519028208025,1.0440408057480202
TR-8671,新北市,板橋區,民治街,0.25664088752419817,None,2,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),43.25,-0.5998865553126941,-0.8193256863726953,0.0,298404,2769573,,0.19137577540791845,-1.6420771089734696,-0.4384519028208025,1.8638354411806946
TR-8672,新北市,中和區,板南路,-0.1743529797846639,住,7,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),30.0,-0.19770979576852968,-0.8193256863726953,0.0,300419,2765134,,0.12659366650676904,0.5334984444891107,-0.4384519028208025,2.2854441108317842
TR-8673,桃園市,桃園區,民富十七街,0.2524590477365584,None,4,11,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),15.583333333333334,-0.0851003030961639,0.7857248042772935,1.0,281346,2767760,,-0.179777617073777,-0.17121740145602335,0.2298483917398716,1.2314224367040598
TR-8674,新北市,土城區,明德路二段,-0.8939418595646579,None,10,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),27.0,-0.9762090946004475,-0.8193256863726953,0.0,295223,2763961,,-0.9529195543088949,-0.9646626033070818,-0.13099106442867137,2.332289518570794
TR-8675,宜蘭縣,五結鄉,五結中路三段,1.2990245384983776,None,12,13,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),4.166666666666667,0.31535284176423967,0.40261361882859553,1.0,328521,2733152,,0.1350804056641248,0.0062413103558264914,-0.4384519028208025,0.9831417756873073
TR-8676,新北市,板橋區,溪崑一街,0.9225868569248142,None,3,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),43.083333333333336,-0.5832249467030073,-0.8193256863726953,0.0,293307,2764727,,0.219382014627193,-1.6420771089734696,-0.4384519028208025,1.4188040676601
TR-8677,台南市,永康區,大橋一街,-0.7686549008694538,None,10,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),23.333333333333332,-0.11095452335257455,-0.20603882902135212,1.0,170746,2546389,,-0.004667899127001421,-0.015941028620654853,-0.4384519028208025,1.161154325095545
TR-8678,台北市,士林區,福林路,-0.03226656125290722,None,6,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),34.833333333333336,-0.5228984327713824,-0.8193256863726953,0.0,303934,2776710,,-0.11952176905655061,-0.16951106768860144,-0.4384519028208025,2.941279819177924
TR-8679,桃園市,桃園區,大有路,0.5284124065967798,None,9,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),8.666666666666666,0.8439280114508552,1.982947258804475,2.0,282239,2767042,,0.5840289070882493,0.32532572486367145,0.02914478890056388,1.4890721792686148
TR-8680,新北市,板橋區,懷德街,-0.3160308277624556,None,5,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),24.916666666666668,0.07864309186110288,-0.8193256863726953,0.0,298291,2769106,,-0.5172669442312947,-0.15927306508407188,-0.4384519028208025,2.1917532953537644
TR-8681,高雄市,苓雅區,永樂街,-0.7589453418222903,None,17,26,其他,鋼筋混凝土造,住宅大樓(11層含以上有電梯),30.75,1.5684207168582704,-0.35742953940027306,1.0,178828,2501922,,2.0032945855033923,1.2057939488532337,0.24479440471726654,0.8332364709224753
TR-8682,新北市,汐止區,康寧街,-0.06367842678420065,None,7,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),28.75,0.09817739161039084,0.9278466956534235,1.0,313216,2773377,,0.6669160595250911,0.2400090364925899,-0.09255845962965475,1.4890721792686148
TR-8683,台中市,北屯區,天津路四段,0.4986588568433438,None,4,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),34.0,-0.21322232792237628,-0.8193256863726953,0.0,218239,2673795,,0.2425791016572988,-0.5090714874055063,-0.4384519028208025,0.8894509602092873
TR-8684,桃園市,蘆竹區,大興十四街,0.6852073650712691,None,10,10,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),6.666666666666667,0.15333306149073317,0.649782125569691,1.0,275582,2768499,,-0.07595650804879082,-0.13709072610759054,-0.12885591971761504,1.32511325218208
TR-8685,台北市,士林區,德行西路,0.4533555924772477,None,5,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),13.5,0.30903292125711695,1.2630689829210342,1.0,302738,2777487,,0.07652190547836925,0.1563986818889299,-0.4384519028208025,4.627714497782282
TR-8686,新北市,中和區,景平路,0.12736435753733746,None,2,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),42.75,-0.7429465740648322,-0.8193256863726953,0.0,300493,2765544,,-0.4007157264702743,0.5300857769542674,-0.4384519028208025,2.1917532953537644
TR-8687,台北市,中山區,北安路,0.23808697766179657,None,3,6,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),35.25,-0.24712008336966992,-0.8193256863726953,0.0,305221,2774957,,0.05191036192203756,0.3031433858871904,-0.30607293073530173,3.362888488829013
TR-8688,新北市,新莊區,中環路二段,0.05437442974962688,None,10,25,集合住宅,鋼骨造,住宅大樓(11層含以上有電梯),3.4166666666666665,0.9731991127329079,1.0128108698456748,1.0,294656,2770254,,0.4711552762954162,1.0453985747156,0.1743346292524035,2.2620214069622793
TR-8689,新北市,五股區,新五路三段,-0.8794976888039026,None,8,19,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),3.75,-0.9348423421901905,0.852151340463963,1.0,295113,2775950,,-1.1721603158739209,-0.8605762434943623,-0.4384519028208025,1.9106808489197045
